#VERSION,1,2026/5/31 16:38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~索引,测点名称,描述,设计编号,数据类型,读写属性,驱动类型,测点地址,单位,测点类型,工程上限,工程下限,优先级,安全区,报警区,历史存储,报警类型,高高,高,低,低低,历史缓存,OPC输出,语音报警,采集周期,历史库名称,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,签名,许可,报警确认时是否需要签名
125,HW.AI030602.PV,E磨煤机润滑油压力3,30HFC55CP103,FLOAT,,,HW.AI030602.PV,,,1,0,0,S001,A001,Y,,20000,10000,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
126,HW.AI030603.PV,E原煤斗煤位,30HFA50CL101,FLOAT,,,HW.AI030603.PV,,,19,0,0,S001,A001,Y,,20000,15,10,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
127,HW.AI030604.PV,E磨煤机电流,30HFC50AJ0019,FLOAT,,,HW.AI030604.PV,,,150,0,0,S001,A001,Y,,20000,60,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
128,HW.AI030605.PV,E给煤机电流,30HFB50GH00106,FLOAT,,,HW.AI030605.PV,,,4.9,0,0,S001,A001,Y,,20000,5,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
129,HW.AI030606.PV,E磨煤机出口风道#1角一次风速,30HHE51CP101,FLOAT,,,HW.AI030606.PV,,,900,0,0,S001,A001,Y,,20000,37,18,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
130,HW.AI030607.PV,E磨煤机出口风道#2角一次风速,30HHE52CP101,FLOAT,,,HW.AI030607.PV,,,900,0,0,S001,A001,Y,,20000,37,18,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
131,HW.RT040103.PV,E磨煤机电机前轴承温度2,30HFC50CT118,FLOAT,,,HW.RT040103.PV,,,600,-100,0,S001,A001,Y,,20000,70,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
132,HW.RT040105.PV,E磨煤机电机线圈温度5,30HFC50CT107,FLOAT,,,HW.RT040105.PV,,,600,-100,0,S001,A001,Y,,20000,100,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
133,HW.RT040106.PV,E磨煤机减速机轴承温度4,30HFC55CT106,FLOAT,,,HW.RT040106.PV,,,600,-100,0,S001,A001,Y,,20000,75,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
134,HW.RT040107.PV,E磨煤机润滑油温度2,30HFC55CT117,FLOAT,,,HW.RT040107.PV,,,600,-100,0,S001,A001,Y,,20000,55,35,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
135,HW.DQ040201.PV,E层#3角煤粉火焰SET,30HHA35CB10101,BOOL,,,HW.DQ040201.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
136,HW.DQ040202.PV,EF层#3角油火焰SET,30HJF33CB10101,BOOL,,,HW.DQ040202.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
137,HW.DQ040203.PV,F层#3角煤粉火焰SET,30HHA36CB10101,BOOL,,,HW.DQ040203.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
138,HW.DQ040204.PV,开EF层#3角油枪吹扫气动门,30HJM33AA0031,BOOL,,,HW.DQ040204.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
139,HW.DQ040206.PV,开EF层#3角油枪进油气动门,30HJF33AA0021,BOOL,,,HW.DQ040206.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
140,HW.DQ040208.PV,进EF层#3角油枪,30HJF33AZ1011,BOOL,,,HW.DQ040208.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
141,HW.DQ040209.PV,退EF层#3角油枪,30HJF33AZ1012,BOOL,,,HW.DQ040209.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
142,HW.DQ040210.PV,进EF层#3角点火枪,30HJF33AZ0011,BOOL,,,HW.DQ040210.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
143,HW.DQ040211.PV,启动EF层#3角点火器,30HJF33AV0011,BOOL,,,HW.DQ040211.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
144,HW.DQ040212.PV,退EF层#3角点火枪,30HJF33AZ0012,BOOL,,,HW.DQ040212.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
145,HW.DQ040213.PV,E磨煤机润滑油泵合闸指令,30HFC55AP0011,BOOL,,,HW.DQ040213.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
146,HW.DQ040214.PV,E磨煤机润滑油泵跳闸指令,30HFC55AP0012,BOOL,,,HW.DQ040214.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
147,HW.DQ040215.PV,开E给煤机出口电动插板门,30HFB50AA0421,BOOL,,,HW.DQ040215.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
148,HW.DQ040216.PV,关E给煤机出口电动插板门,30HFB50AA0422,BOOL,,,HW.DQ040216.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
149,HW.AI040501.PV,E磨煤机润滑油压力,30HFC55CP101,FLOAT,,,HW.AI040501.PV,,,1,0,0,S001,A001,Y,,20000,1,0.15,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
150,HW.AI040502.PV,E磨煤机出口风道#3角一次风速,30HHE53CP101,FLOAT,,,HW.AI040502.PV,,,900,0,0,S001,A001,Y,,20000,37,18,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
151,HW.AI040503.PV,E磨煤机出口风道#4角一次风速,30HHE54CP104,FLOAT,,,HW.AI040503.PV,,,900,0,0,S001,A001,Y,,20000,37,18,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
152,HW.AI040505.PV,E磨煤机润滑油泵电流,30HFC55AP0019,FLOAT,,,HW.AI040505.PV,,,20,0,0,S001,A001,Y,,20000,20,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
153,HW.AI040506.PV,E磨煤机一次风流量2,30HFE35CF101B,FLOAT,,,HW.AI040506.PV,,,1,-0.5,0,S001,A001,Y,,20000,1,0,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
154,HW.AI040507.PV,E磨煤机磨碗上下部差压,30HFC50CP102,FLOAT,,,HW.AI040507.PV,,,18,0,0,S001,A001,Y,,20000,3.5,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
155,HW.AI040508.PV,E磨煤机润滑油箱液位,30HFC55CL101,FLOAT,,,HW.AI040508.PV,,,450,0,0,S001,A001,Y,,20000,10000,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
156,HW.DI040601.PV,EF层#3角油枪吹扫气动门已开,30HJM33AA0033,BOOL,,,HW.DI040601.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
157,HW.DI040602.PV,EF层#3角油枪吹扫气动门已关,30HJM33AA0034,BOOL,,,HW.DI040602.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
158,HW.DI040603.PV,EF层#3角油枪进油汽动门已开,30HJF33AA0023,BOOL,,,HW.DI040603.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
159,HW.DI040604.PV,EF层#3角油枪进油汽动门已关,30HJF33AA0024,BOOL,,,HW.DI040604.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
160,HW.DI040605.PV,EF层#3角油枪进到位,30HJF33AZ1013,BOOL,,,HW.DI040605.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
161,HW.DI040606.PV,EF层#3角油枪退到位,30HJF33AZ1014,BOOL,,,HW.DI040606.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
162,HW.DI040607.PV,EF层#3角油枪安装到位,30HJF33AZ1015,BOOL,,,HW.DI040607.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
163,HW.DI040608.PV,EF层#3角点火枪进到位,30HJF33AZ0013,BOOL,,,HW.DI040608.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
164,HW.DI040609.PV,EF层#3角点火枪退到位,30HJF33AZ0014,BOOL,,,HW.DI040609.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
165,HW.DI040610.PV,EF层#3角点火器在点火,30HJF33AV0012,BOOL,,,HW.DI040610.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
166,HW.DI040611.PV,EF层#3角控制柜就地操作,30HJF33AZ2015,BOOL,,,HW.DI040611.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
167,HW.DI040612.PV,E磨煤机出口E1气动快关门已开,30HHE53AA0213,BOOL,,,HW.DI040612.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
168,HW.DI040613.PV,E磨煤机出口E1气动快关门已关,30HHE53AA0214,BOOL,,,HW.DI040613.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
169,HW.DI040614.PV,RB后跳E磨输出2,,BOOL,,,HW.DI040614.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
170,HW.DI040615.PV,MFT继电器动作到E磨2,,BOOL,,,HW.DI040615.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
171,HW.DQ050201.PV,E层#4角煤粉火焰SET,30HHA45CB10101,BOOL,,,HW.DQ050201.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
172,HW.DQ050202.PV,EF层#4角油火焰SET,30HJF43CB10101,BOOL,,,HW.DQ050202.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
173,HW.DQ050203.PV,F层#4角煤粉火焰SET,30HHA46CB10101,BOOL,,,HW.DQ050203.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
174,HW.DQ050204.PV,开EF层#4角油枪吹扫气动门,30HJM43AA0031,BOOL,,,HW.DQ050204.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
175,HW.DQ050206.PV,开EF层#4角油枪进油气动门,30HJF43AA0021,BOOL,,,HW.DQ050206.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
176,HW.DQ050208.PV,进EF层#4角油枪,30HJF43AZ1011,BOOL,,,HW.DQ050208.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
177,HW.DQ050209.PV,退EF层#4角油枪,30HJF43AZ1012,BOOL,,,HW.DQ050209.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
178,HW.DQ050210.PV,进EF层#4角点火枪,30HJF43AZ0011,BOOL,,,HW.DQ050210.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
179,HW.DQ050211.PV,启动EF层#4角点火器,30HJF43AV0011,BOOL,,,HW.DQ050211.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
180,HW.DQ050212.PV,退EF层#4角点火枪,,BOOL,,,HW.DQ050212.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
181,HW.DQ050213.PV,开E磨煤机出口快关门,30HFW35AA0011,BOOL,,,HW.DQ050213.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
182,HW.DQ050214.PV,关E磨煤机出口快关门,30HFW35AA0012,BOOL,,,HW.DQ050214.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
183,HW.DQ050215.PV,开E磨煤机进口热风气动快关门,30HFE25AA0211,BOOL,,,HW.DQ050215.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
184,HW.DQ050216.PV,关E磨煤机进口热风气动快关门,30HFE25AA0212,BOOL,,,HW.DQ050216.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
185,HW.DI050401.PV,EF层#4角油枪吹扫气动门已开,30HJM43AA0033,BOOL,,,HW.DI050401.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
186,HW.DI050402.PV,EF层#4角油枪吹扫气动门已关,30HJM43AA0034,BOOL,,,HW.DI050402.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
187,HW.DI050403.PV,EF层#4角油枪进油汽动门已开,30HJF43AA0023,BOOL,,,HW.DI050403.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
188,HW.DI050404.PV,EF层#4角油枪进油汽动门已关,30HJF43AA0024,BOOL,,,HW.DI050404.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
189,HW.DI050405.PV,EF层#4角油枪进到位,30HJF43AZ1013,BOOL,,,HW.DI050405.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
190,HW.DI050406.PV,EF层#4角油枪退到位,30HJF43AZ1014,BOOL,,,HW.DI050406.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
191,HW.DI050407.PV,EF层#4角油枪安装到位,30HJF43AZ1015,BOOL,,,HW.DI050407.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
192,HW.DI050408.PV,EF层#4角点火枪进到位,30HJF43AZ0013,BOOL,,,HW.DI050408.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
193,HW.DI050409.PV,EF层#4角点火枪退到位,30HJF43AZ0014,BOOL,,,HW.DI050409.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
194,HW.DI050410.PV,EF层#4角点火器在点火,30HJF43AV0012,BOOL,,,HW.DI050410.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
195,HW.DI050411.PV,EF层#4角控制柜就地操作,30HJF43AZ2015,BOOL,,,HW.DI050411.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
196,HW.DI050412.PV,E磨煤机出口E4气动快关门已开,30HHE54AA0213,BOOL,,,HW.DI050412.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
197,HW.DI050413.PV,E磨煤机出口E4气动快关门已关,30HHE54AA0214,BOOL,,,HW.DI050413.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
198,HW.DI050414.PV,RB后跳E磨输出3,,BOOL,,,HW.DI050414.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
199,HW.DI050415.PV,MFT继电器动作到E磨3,,BOOL,,,HW.DI050415.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
200,HW.RT050601.PV,E磨煤机电机线圈温度4,30HFC50CT106,FLOAT,,,HW.RT050601.PV,,,600,-100,0,S001,A001,Y,,20000,100,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
201,HW.RT050602.PV,E磨煤机出口温度2,30HFC50CT102,FLOAT,,,HW.RT050602.PV,,,600,-100,0,S001,A001,Y,,20000,90,60,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
202,HW.RT050604.PV,E磨煤机电机后轴承温度2,30HFC50CT119,FLOAT,,,HW.RT050604.PV,,,600,-100,0,S001,A001,Y,,20000,70,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
203,HW.RT050605.PV,E磨煤机减速机轴承温度3,30HFC55CT105,FLOAT,,,HW.RT050605.PV,,,600,-100,0,S001,A001,Y,,20000,75,-10000,-20000,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
204,HW.DI060301.PV,E给煤机出口电动插板门已开,30HFB50AA0423,BOOL,,,HW.DI060301.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
205,HW.DI060302.PV,E给煤机出口电动插板门已关,30HFB50AA0424,BOOL,,,HW.DI060302.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
206,HW.DI060303.PV,E给煤机出口电动插板门故障,30HFB50AA0425,BOOL,,,HW.DI060303.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
207,HW.DI060304.PV,E磨煤机润滑油泵运行,30HFC55AP0013,BOOL,,,HW.DI060304.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
208,HW.DI060306.PV,E磨煤机润滑油泵过载,30HFC55AP0015,BOOL,,,HW.DI060306.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
209,HW.DI060307.PV,E给煤机在容积模式,30HFB50GH00111,BOOL,,,HW.DI060307.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
210,HW.DI060308.PV,E给煤机超温,30HFB50GH00116,BOOL,,,HW.DI060308.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
211,HW.DI060309.PV,E给煤机清扫链自动模式,30HFB50GH00117,BOOL,,,HW.DI060309.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
212,HW.DI060310.PV,E给煤机给煤量偏差大,30HFB50GH00118,BOOL,,,HW.DI060310.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
213,HW.DI060311.PV,E磨石子煤斗气动排渣二次门开到位,,BOOL,,,HW.DI060311.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
214,HW.DI060312.PV,E磨石子煤斗气动排渣二次门关到位,,BOOL,,,HW.DI060312.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
215,HW.DI060313.PV,E磨石子煤斗密封板开启,,BOOL,,,HW.DI060313.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
216,HW.DI060314.PV,E磨石子煤斗密封板锁紧,,BOOL,,,HW.DI060314.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
217,HW.DI060315.PV,E磨石子煤斗料位高,,BOOL,,,HW.DI060315.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
218,HW.DI060401.PV,E磨出口快关门密封风气动门已开,30HFW35AA0013,BOOL,,,HW.DI060401.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
219,HW.DI060402.PV,E磨出口快关门密封风气动门已关,30HFW35AA0014,BOOL,,,HW.DI060402.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
220,HW.DI060403.PV,E磨煤机密封风电动风门已开,30HFW25AA0023,BOOL,,,HW.DI060403.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
221,HW.DI060404.PV,E磨煤机密封风电动风门已关,30HFW25AA0024,BOOL,,,HW.DI060404.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
222,HW.DI060405.PV,E磨煤机密封风电动风门故障,30HFW25AA0025,BOOL,,,HW.DI060405.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
223,HW.DI060406.PV,E磨煤机进口热风气动快关门已开,30HFE25AA0213,BOOL,,,HW.DI060406.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
224,HW.DI060407.PV,E磨煤机进口热风气动快关门已关,30HFE25AA0214,BOOL,,,HW.DI060407.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
225,HW.DI060408.PV,E磨煤机进口冷风气动快关门已开,30HFE15AA0213,BOOL,,,HW.DI060408.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
226,HW.DI060409.PV,E磨煤机进口冷风气动快关门已关,30HFE15AA0214,BOOL,,,HW.DI060409.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
227,HW.DI060410.PV,E磨煤机进口热风电动调节风门已开,30HFE25AA1013,BOOL,,,HW.DI060410.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
228,HW.DI060411.PV,E磨煤机进口热风电动调节风门已关,30HFE25AA1014,BOOL,,,HW.DI060411.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
229,HW.DI060412.PV,E磨煤机进口热风电动调节风门故障,30HFE25AA1015,BOOL,,,HW.DI060412.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
230,HW.DI060413.PV,E磨煤机进口冷风电动调节风门已开,30HFE15AA1013,BOOL,,,HW.DI060413.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
231,HW.DI060414.PV,E磨煤机进口冷风电动调节风门已关,30HFE15AA1014,BOOL,,,HW.DI060414.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
232,HW.DI060415.PV,E磨煤机进口冷风电动调节风门故障,30HFE15AA1015,BOOL,,,HW.DI060415.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0
